dataset,balancing_method,scaler_type,model,model_label,F1_Score,Precision,Recall,Exactitud,Error,ROC_AUC,PR_AUC,training_time_seconds,TP,TN,FP,FN,P,N,Total,TP_Rate,FP_Rate,Sensibilidad,Especificidad,Accuracy_sklearn,classification_report,confusion_matrix,best_hyperparameters,timestamp
hive-0.9.0,csbboost,standard,decision_tree,Árbol de Decisión,0.6153846153846154,0.5116279069767442,0.7719298245614035,0.8063380281690141,0.1936619718309859,0.7934538990648426,0.6646661897127358,0.014648,44,185,42,13,57,227,284,0.7719298245614035,0.18502202643171806,0.7719298245614035,0.8149779735682819,0.8063380281690141,"{""No-Buggy"": {""precision"": 0.9343434343434344, ""recall"": 0.8149779735682819, ""f1-score"": 0.8705882352941177, ""support"": 227.0}, ""Buggy"": {""precision"": 0.5116279069767442, ""recall"": 0.7719298245614035, ""f1-score"": 0.6153846153846154, ""support"": 57.0}, ""accuracy"": 0.8063380281690141, ""macro avg"": {""precision"": 0.7229856706600892, ""recall"": 0.7934538990648428, ""f1-score"": 0.7429864253393665, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.849502641878993, ""recall"": 0.8063380281690141, ""f1-score"": 0.819367790453126, ""support"": 284.0}}","[[185, 42], [13, 44]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:33:13.060677
hive-0.9.0,csbboost,robust,svm,SVM,0.3819444444444444,0.23809523809523808,0.9649122807017544,0.3732394366197183,0.6267605633802817,0.7949609707087101,0.544662626426199,0.024118,55,51,176,2,57,227,284,0.9649122807017544,0.775330396475771,0.9649122807017544,0.22466960352422907,0.3732394366197183,"{""No-Buggy"": {""precision"": 0.9622641509433962, ""recall"": 0.22466960352422907, ""f1-score"": 0.36428571428571427, ""support"": 227.0}, ""Buggy"": {""precision"": 0.23809523809523808, ""recall"": 0.9649122807017544, ""f1-score"": 0.3819444444444444, ""support"": 57.0}, ""accuracy"": 0.3732394366197183, ""macro avg"": {""precision"": 0.6001796945193172, ""recall"": 0.5947909421129918, ""f1-score"": 0.37311507936507937, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8169203902661251, ""recall"": 0.3732394366197183, ""f1-score"": 0.36782989604292415, ""support"": 284.0}}","[[51, 176], [2, 55]]","{""C"": 0.1, ""gamma"": 1, ""kernel"": ""rbf""}",2025-11-28T13:33:13.379742
hive-0.9.0,csbboost,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.2571428571428571,0.6923076923076923,0.15789473684210525,0.8169014084507042,0.18309859154929578,0.7627328232475462,0.510521614251111,0.000817,9,223,4,48,57,227,284,0.15789473684210525,0.01762114537444934,0.15789473684210525,0.9823788546255506,0.8169014084507042,"{""No-Buggy"": {""precision"": 0.8228782287822878, ""recall"": 0.9823788546255506, ""f1-score"": 0.8955823293172691, ""support"": 227.0}, ""Buggy"": {""precision"": 0.6923076923076923, ""recall"": 0.15789473684210525, ""f1-score"": 0.2571428571428571, ""support"": 57.0}, ""accuracy"": 0.8169014084507042, ""macro avg"": {""precision"": 0.75759296054499, ""recall"": 0.5701367957338279, ""f1-score"": 0.5763625932300631, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.7966721704053443, ""recall"": 0.8169014084507042, ""f1-score"": 0.767444829620292, ""support"": 284.0}}","[[223, 4], [48, 9]]","{""var_smoothing"": 1e-09}",2025-11-28T13:33:13.649986
hive-0.9.0,csbboost,robust,decision_tree,Árbol de Decisión,0.6153846153846154,0.5116279069767442,0.7719298245614035,0.8063380281690141,0.1936619718309859,0.7934538990648426,0.6646661897127358,0.014619,44,185,42,13,57,227,284,0.7719298245614035,0.18502202643171806,0.7719298245614035,0.8149779735682819,0.8063380281690141,"{""No-Buggy"": {""precision"": 0.9343434343434344, ""recall"": 0.8149779735682819, ""f1-score"": 0.8705882352941177, ""support"": 227.0}, ""Buggy"": {""precision"": 0.5116279069767442, ""recall"": 0.7719298245614035, ""f1-score"": 0.6153846153846154, ""support"": 57.0}, ""accuracy"": 0.8063380281690141, ""macro avg"": {""precision"": 0.7229856706600892, ""recall"": 0.7934538990648428, ""f1-score"": 0.7429864253393665, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.849502641878993, ""recall"": 0.8063380281690141, ""f1-score"": 0.819367790453126, ""support"": 284.0}}","[[185, 42], [13, 44]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 2}",2025-11-28T13:33:13.936290
hive-0.9.0,hcbou,standard,svm,SVM,0.5178571428571429,0.5272727272727272,0.5087719298245614,0.8098591549295775,0.19014084507042253,0.7567045366720767,0.5354415751068023,0.025704,29,201,26,28,57,227,284,0.5087719298245614,0.1145374449339207,0.5087719298245614,0.8854625550660793,0.8098591549295775,"{""No-Buggy"": {""precision"": 0.8777292576419214, ""recall"": 0.8854625550660793, ""f1-score"": 0.881578947368421, ""support"": 227.0}, ""Buggy"": {""precision"": 0.5272727272727272, ""recall"": 0.5087719298245614, ""f1-score"": 0.5178571428571429, ""support"": 57.0}, ""accuracy"": 0.8098591549295775, ""macro avg"": {""precision"": 0.7025009924573243, ""recall"": 0.6971172424453204, ""f1-score"": 0.699718045112782, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8073911511945832, ""recall"": 0.8098591549295775, ""f1-score"": 0.8085784443503123, ""support"": 284.0}}","[[201, 26], [28, 29]]","{""C"": 1000, ""gamma"": 0.01, ""kernel"": ""rbf""}",2025-11-28T13:33:14.243799
hive-0.9.0,hcbou,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.37333333333333335,0.7777777777777778,0.24561403508771928,0.8345070422535211,0.16549295774647887,0.7853002550428935,0.5612201579138285,0.000848,14,223,4,43,57,227,284,0.24561403508771928,0.01762114537444934,0.24561403508771928,0.9823788546255506,0.8345070422535211,"{""No-Buggy"": {""precision"": 0.8383458646616542, ""recall"": 0.9823788546255506, ""f1-score"": 0.9046653144016227, ""support"": 227.0}, ""Buggy"": {""precision"": 0.7777777777777778, ""recall"": 0.24561403508771928, ""f1-score"": 0.37333333333333335, ""support"": 57.0}, ""accuracy"": 0.8345070422535211, ""macro avg"": {""precision"": 0.8080618212197159, ""recall"": 0.613996444856635, ""f1-score"": 0.638999323867478, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8261895937025663, ""recall"": 0.8345070422535211, ""f1-score"": 0.7980247407365083, ""support"": 284.0}}","[[223, 4], [43, 14]]","{""var_smoothing"": 1e-05}",2025-11-28T13:33:14.517228
hive-0.9.0,hcbou,standard,decision_tree,Árbol de Decisión,0.5562913907284768,0.44680851063829785,0.7368421052631579,0.7640845070422535,0.23591549295774647,0.7600664657237809,0.6205383781787401,0.013093,42,175,52,15,57,227,284,0.7368421052631579,0.2290748898678414,0.7368421052631579,0.7709251101321586,0.7640845070422535,"{""No-Buggy"": {""precision"": 0.9210526315789473, ""recall"": 0.7709251101321586, ""f1-score"": 0.8393285371702638, ""support"": 227.0}, ""Buggy"": {""precision"": 0.44680851063829785, ""recall"": 0.7368421052631579, ""f1-score"": 0.5562913907284768, ""support"": 57.0}, ""accuracy"": 0.7640845070422535, ""macro avg"": {""precision"": 0.6839305711086225, ""recall"": 0.7538836076976583, ""f1-score"": 0.6978099639493702, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8258698326577606, ""recall"": 0.7640845070422535, ""f1-score"": 0.7825217859477925, ""support"": 284.0}}","[[175, 52], [15, 42]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:33:14.804775
hive-0.9.0,hcbou,robust,svm,SVM,0.5569620253164557,0.43564356435643564,0.7719298245614035,0.7535211267605634,0.24647887323943662,0.80655382950769,0.5773579294581672,0.022119,44,170,57,13,57,227,284,0.7719298245614035,0.2511013215859031,0.7719298245614035,0.748898678414097,0.7535211267605634,"{""No-Buggy"": {""precision"": 0.9289617486338798, ""recall"": 0.748898678414097, ""f1-score"": 0.8292682926829268, ""support"": 227.0}, ""Buggy"": {""precision"": 0.43564356435643564, ""recall"": 0.7719298245614035, ""f1-score"": 0.5569620253164557, ""support"": 57.0}, ""accuracy"": 0.7535211267605634, ""macro avg"": {""precision"": 0.6823026564951578, ""recall"": 0.7604142514877502, ""f1-score"": 0.6931151589996912, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8299507046063646, ""recall"": 0.7535211267605634, ""f1-score"": 0.7746152742326139, ""support"": 284.0}}","[[170, 57], [13, 44]]","{""C"": 1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:33:15.120494
hive-0.9.0,hcbou,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.23529411764705882,0.7272727272727273,0.14035087719298245,0.8169014084507042,0.18309859154929578,0.7752144678877811,0.5285529779646452,0.000845,8,224,3,49,57,227,284,0.14035087719298245,0.013215859030837005,0.14035087719298245,0.986784140969163,0.8169014084507042,"{""No-Buggy"": {""precision"": 0.8205128205128205, ""recall"": 0.986784140969163, ""f1-score"": 0.896, ""support"": 227.0}, ""Buggy"": {""precision"": 0.7272727272727273, ""recall"": 0.14035087719298245, ""f1-score"": 0.23529411764705882, ""support"": 57.0}, ""accuracy"": 0.8169014084507042, ""macro avg"": {""precision"": 0.7738927738927739, ""recall"": 0.5635675090810728, ""f1-score"": 0.5656470588235294, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8017991398273089, ""recall"": 0.8169014084507042, ""f1-score"": 0.7633935376967688, ""support"": 284.0}}","[[224, 3], [49, 8]]","{""var_smoothing"": 1e-09}",2025-11-28T13:33:15.389861
hive-0.9.0,hcbou,robust,decision_tree,Árbol de Decisión,0.5562913907284768,0.44680851063829785,0.7368421052631579,0.7640845070422535,0.23591549295774647,0.7600664657237809,0.6205383781787401,0.01308,42,175,52,15,57,227,284,0.7368421052631579,0.2290748898678414,0.7368421052631579,0.7709251101321586,0.7640845070422535,"{""No-Buggy"": {""precision"": 0.9210526315789473, ""recall"": 0.7709251101321586, ""f1-score"": 0.8393285371702638, ""support"": 227.0}, ""Buggy"": {""precision"": 0.44680851063829785, ""recall"": 0.7368421052631579, ""f1-score"": 0.5562913907284768, ""support"": 57.0}, ""accuracy"": 0.7640845070422535, ""macro avg"": {""precision"": 0.6839305711086225, ""recall"": 0.7538836076976583, ""f1-score"": 0.6978099639493702, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8258698326577606, ""recall"": 0.7640845070422535, ""f1-score"": 0.7825217859477925, ""support"": 284.0}}","[[175, 52], [15, 42]]","{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:33:15.730638
hive-0.9.0,smote,standard,svm,SVM,0.5737704918032787,0.5384615384615384,0.6140350877192983,0.8169014084507042,0.18309859154929578,0.823286189040884,0.5918443966132091,0.020759,35,197,30,22,57,227,284,0.6140350877192983,0.13215859030837004,0.6140350877192983,0.8678414096916299,0.8169014084507042,"{""No-Buggy"": {""precision"": 0.8995433789954338, ""recall"": 0.8678414096916299, ""f1-score"": 0.8834080717488789, ""support"": 227.0}, ""Buggy"": {""precision"": 0.5384615384615384, ""recall"": 0.6140350877192983, ""f1-score"": 0.5737704918032787, ""support"": 57.0}, ""accuracy"": 0.8169014084507042, ""macro avg"": {""precision"": 0.7190024587284861, ""recall"": 0.7409382487054641, ""f1-score"": 0.7285892817760788, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8270727279023633, ""recall"": 0.8169014084507042, ""f1-score"": 0.8212625011259944, ""support"": 284.0}}","[[197, 30], [22, 35]]","{""C"": 100, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:33:16.035016
hive-0.9.0,smote,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.40963855421686746,0.6538461538461539,0.2982456140350877,0.8274647887323944,0.17253521126760563,0.7998686142669449,0.5837019315853247,0.000829,17,218,9,40,57,227,284,0.2982456140350877,0.039647577092511016,0.2982456140350877,0.960352422907489,0.8274647887323944,"{""No-Buggy"": {""precision"": 0.8449612403100775, ""recall"": 0.960352422907489, ""f1-score"": 0.8989690721649485, ""support"": 227.0}, ""Buggy"": {""precision"": 0.6538461538461539, ""recall"": 0.2982456140350877, ""f1-score"": 0.40963855421686746, ""support"": 57.0}, ""accuracy"": 0.8274647887323944, ""macro avg"": {""precision"": 0.7494036970781157, ""recall"": 0.6292990184712883, ""f1-score"": 0.654303813190908, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8066036349282336, ""recall"": 0.8274647887323944, ""f1-score"": 0.8007583696190308, ""support"": 284.0}}","[[218, 9], [40, 17]]","{""var_smoothing"": 0.0001}",2025-11-28T13:33:16.305167
hive-0.9.0,smote,standard,decision_tree,Árbol de Decisión,0.6060606060606061,0.5333333333333333,0.7017543859649122,0.8169014084507042,0.18309859154929578,0.7746348249478321,0.6413615696632264,0.011777,40,192,35,17,57,227,284,0.7017543859649122,0.15418502202643172,0.7017543859649122,0.8458149779735683,0.8169014084507042,"{""No-Buggy"": {""precision"": 0.9186602870813397, ""recall"": 0.8458149779735683, ""f1-score"": 0.8807339449541285, ""support"": 227.0}, ""Buggy"": {""precision"": 0.5333333333333333, ""recall"": 0.7017543859649122, ""f1-score"": 0.6060606060606061, ""support"": 57.0}, ""accuracy"": 0.8169014084507042, ""macro avg"": {""precision"": 0.7259968102073365, ""recall"": 0.7737846819692402, ""f1-score"": 0.7433972755073672, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8413235393220568, ""recall"": 0.8169014084507042, ""f1-score"": 0.8256058452466257, ""support"": 284.0}}","[[192, 35], [17, 40]]","{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:33:16.591263
hive-0.9.0,smote,robust,svm,SVM,0.5609756097560976,0.42990654205607476,0.8070175438596491,0.7464788732394366,0.2535211267605634,0.8136641162377309,0.5000800905734355,0.02372,46,166,61,11,57,227,284,0.8070175438596491,0.2687224669603524,0.8070175438596491,0.7312775330396476,0.7464788732394366,"{""No-Buggy"": {""precision"": 0.9378531073446328, ""recall"": 0.7312775330396476, ""f1-score"": 0.8217821782178217, ""support"": 227.0}, ""Buggy"": {""precision"": 0.42990654205607476, ""recall"": 0.8070175438596491, ""f1-score"": 0.5609756097560976, ""support"": 57.0}, ""accuracy"": 0.7464788732394366, ""macro avg"": {""precision"": 0.6838798247003538, ""recall"": 0.7691475384496483, ""f1-score"": 0.6913788939869596, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8359060854381264, ""recall"": 0.7464788732394366, ""f1-score"": 0.7694371979279686, ""support"": 284.0}}","[[166, 61], [11, 46]]","{""C"": 100, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:33:16.910619
hive-0.9.0,smote,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.2028985507246377,0.5833333333333334,0.12280701754385964,0.8063380281690141,0.1936619718309859,0.7885848983692711,0.5289794402027519,0.000909,7,222,5,50,57,227,284,0.12280701754385964,0.022026431718061675,0.12280701754385964,0.9779735682819384,0.8063380281690141,"{""No-Buggy"": {""precision"": 0.8161764705882353, ""recall"": 0.9779735682819384, ""f1-score"": 0.8897795591182365, ""support"": 227.0}, ""Buggy"": {""precision"": 0.5833333333333334, ""recall"": 0.12280701754385964, ""f1-score"": 0.2028985507246377, ""support"": 57.0}, ""accuracy"": 0.8063380281690141, ""macro avg"": {""precision"": 0.6997549019607843, ""recall"": 0.550390292912899, ""f1-score"": 0.5463390549214371, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.7694438690969346, ""recall"": 0.8063380281690141, ""f1-score"": 0.7519196384195211, ""support"": 284.0}}","[[222, 5], [50, 7]]","{""var_smoothing"": 1e-09}",2025-11-28T13:33:17.183421
hive-0.9.0,smote,robust,decision_tree,Árbol de Decisión,0.6119402985074627,0.5324675324675324,0.7192982456140351,0.8169014084507042,0.18309859154929578,0.7812427544632506,0.6518267894285757,0.011626,41,191,36,16,57,227,284,0.7192982456140351,0.15859030837004406,0.7192982456140351,0.8414096916299559,0.8169014084507042,"{""No-Buggy"": {""precision"": 0.9227053140096618, ""recall"": 0.8414096916299559, ""f1-score"": 0.880184331797235, ""support"": 227.0}, ""Buggy"": {""precision"": 0.5324675324675324, ""recall"": 0.7192982456140351, ""f1-score"": 0.6119402985074627, ""support"": 57.0}, ""accuracy"": 0.8169014084507042, ""macro avg"": {""precision"": 0.7275864232385971, ""recall"": 0.7803539686219956, ""f1-score"": 0.7460623151523489, ""support"": 284.0}, ""weighted avg"": {""precision"": 0.8443829423621217, ""recall"": 0.8169014084507042, ""f1-score"": 0.8263466208904849, ""support"": 284.0}}","[[191, 36], [16, 41]]","{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_leaf"": 1, ""min_samples_split"": 5}",2025-11-28T13:33:17.470778
jruby-1.1,unbalanced,standard,svm,SVM,0.6451612903225806,0.7142857142857143,0.5882352941176471,0.9251700680272109,0.07482993197278912,0.82579185520362,0.5829028118898794,0.003886,10,126,4,7,17,130,147,0.5882352941176471,0.03076923076923077,0.5882352941176471,0.9692307692307692,0.9251700680272109,"{""No-Buggy"": {""precision"": 0.9473684210526315, ""recall"": 0.9692307692307692, ""f1-score"": 0.9581749049429658, ""support"": 130.0}, ""Buggy"": {""precision"": 0.7142857142857143, ""recall"": 0.5882352941176471, ""f1-score"": 0.6451612903225806, ""support"": 17.0}, ""accuracy"": 0.9251700680272109, ""macro avg"": {""precision"": 0.8308270676691729, ""recall"": 0.7787330316742082, ""f1-score"": 0.8016680976327732, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9204132780931922, ""recall"": 0.9251700680272109, ""f1-score"": 0.9219760515514926, ""support"": 147.0}}","[[126, 4], [7, 10]]","{""C"": 0.1, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:34:10.994049
jruby-1.1,unbalanced,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.9183673469387755,0.08163265306122448,0.8773755656108597,0.62298371018965,0.000741,11,124,6,6,17,130,147,0.6470588235294118,0.046153846153846156,0.6470588235294118,0.9538461538461539,0.9183673469387755,"{""No-Buggy"": {""precision"": 0.9538461538461539, ""recall"": 0.9538461538461539, ""f1-score"": 0.9538461538461539, ""support"": 130.0}, ""Buggy"": {""precision"": 0.6470588235294118, ""recall"": 0.6470588235294118, ""f1-score"": 0.6470588235294118, ""support"": 17.0}, ""accuracy"": 0.9183673469387755, ""macro avg"": {""precision"": 0.8004524886877828, ""recall"": 0.8004524886877828, ""f1-score"": 0.8004524886877828, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9183673469387755, ""recall"": 0.9183673469387755, ""f1-score"": 0.9183673469387755, ""support"": 147.0}}","[[124, 6], [6, 11]]","{""var_smoothing"": 0.0001}",2025-11-28T13:34:11.277187
jruby-1.1,unbalanced,standard,decision_tree,Árbol de Decisión,0.6,0.6923076923076923,0.5294117647058824,0.9183673469387755,0.08163265306122448,0.7920814479638008,0.6508043193967563,0.005592,9,126,4,8,17,130,147,0.5294117647058824,0.03076923076923077,0.5294117647058824,0.9692307692307692,0.9183673469387755,"{""No-Buggy"": {""precision"": 0.9402985074626866, ""recall"": 0.9692307692307692, ""f1-score"": 0.9545454545454546, ""support"": 130.0}, ""Buggy"": {""precision"": 0.6923076923076923, ""recall"": 0.5294117647058824, ""f1-score"": 0.6, ""support"": 17.0}, ""accuracy"": 0.9183673469387755, ""macro avg"": {""precision"": 0.8163030998851895, ""recall"": 0.7493212669683258, ""f1-score"": 0.7772727272727273, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9116192975468029, ""recall"": 0.9183673469387755, ""f1-score"": 0.9135435992578849, ""support"": 147.0}}","[[126, 4], [8, 9]]","{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 4, ""min_samples_split"": 10}",2025-11-28T13:34:11.550812
jruby-1.1,unbalanced,robust,svm,SVM,0.2073170731707317,0.11564625850340136,1.0,0.11564625850340136,0.8843537414965986,0.8832579185520363,0.6500782368203509,0.010648,17,0,130,0,17,130,147,1.0,1.0,1.0,0.0,0.11564625850340136,"{""No-Buggy"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 130.0}, ""Buggy"": {""precision"": 0.11564625850340136, ""recall"": 1.0, ""f1-score"": 0.2073170731707317, ""support"": 17.0}, ""accuracy"": 0.11564625850340136, ""macro avg"": {""precision"": 0.05782312925170068, ""recall"": 0.5, ""f1-score"": 0.10365853658536585, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.013374057105835531, ""recall"": 0.11564625850340136, ""f1-score"": 0.023975443836071014, ""support"": 147.0}}","[[0, 130], [0, 17]]","{""C"": 10, ""gamma"": 0.001, ""kernel"": ""linear""}",2025-11-28T13:34:11.830148
jruby-1.1,unbalanced,robust,naive_bayes_gaussian,Naive Bayes Gaussiano,0.21052631578947367,1.0,0.11764705882352941,0.8979591836734694,0.10204081632653061,0.8773755656108597,0.6556937795302415,0.000763,2,130,0,15,17,130,147,0.11764705882352941,0.0,0.11764705882352941,1.0,0.8979591836734694,"{""No-Buggy"": {""precision"": 0.896551724137931, ""recall"": 1.0, ""f1-score"": 0.9454545454545454, ""support"": 130.0}, ""Buggy"": {""precision"": 1.0, ""recall"": 0.11764705882352941, ""f1-score"": 0.21052631578947367, ""support"": 17.0}, ""accuracy"": 0.8979591836734694, ""macro avg"": {""precision"": 0.9482758620689655, ""recall"": 0.5588235294117647, ""f1-score"": 0.5779904306220096, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9085151301900071, ""recall"": 0.8979591836734694, ""f1-score"": 0.8604628454252514, ""support"": 147.0}}","[[130, 0], [15, 2]]","{""var_smoothing"": 1e-09}",2025-11-28T13:34:12.103518
jruby-1.1,unbalanced,robust,decision_tree,Árbol de Decisión,0.6,0.6923076923076923,0.5294117647058824,0.9183673469387755,0.08163265306122448,0.7920814479638008,0.6508043193967563,0.00554,9,126,4,8,17,130,147,0.5294117647058824,0.03076923076923077,0.5294117647058824,0.9692307692307692,0.9183673469387755,"{""No-Buggy"": {""precision"": 0.9402985074626866, ""recall"": 0.9692307692307692, ""f1-score"": 0.9545454545454546, ""support"": 130.0}, ""Buggy"": {""precision"": 0.6923076923076923, ""recall"": 0.5294117647058824, ""f1-score"": 0.6, ""support"": 17.0}, ""accuracy"": 0.9183673469387755, ""macro avg"": {""precision"": 0.8163030998851895, ""recall"": 0.7493212669683258, ""f1-score"": 0.7772727272727273, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9116192975468029, ""recall"": 0.9183673469387755, ""f1-score"": 0.9135435992578849, ""support"": 147.0}}","[[126, 4], [8, 9]]","{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_leaf"": 4, ""min_samples_split"": 10}",2025-11-28T13:34:12.380904
jruby-1.1,csbboost,standard,svm,SVM,0.5365853658536586,0.4583333333333333,0.6470588235294118,0.8707482993197279,0.1292517006802721,0.8434389140271493,0.5313452922419825,0.005084,11,117,13,6,17,130,147,0.6470588235294118,0.1,0.6470588235294118,0.9,0.8707482993197279,"{""No-Buggy"": {""precision"": 0.9512195121951219, ""recall"": 0.9, ""f1-score"": 0.924901185770751, ""support"": 130.0}, ""Buggy"": {""precision"": 0.4583333333333333, ""recall"": 0.6470588235294118, ""f1-score"": 0.5365853658536586, ""support"": 17.0}, ""accuracy"": 0.8707482993197279, ""macro avg"": {""precision"": 0.7047764227642276, ""recall"": 0.7735294117647059, ""f1-score"": 0.7307432758122048, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8942190697417177, ""recall"": 0.8707482993197279, ""f1-score"": 0.8799939140796587, ""support"": 147.0}}","[[117, 13], [6, 11]]","{""C"": 1, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:34:12.659031
jruby-1.1,csbboost,standard,naive_bayes_gaussian,Naive Bayes Gaussiano,0.6111111111111112,0.5789473684210527,0.6470588235294118,0.9047619047619048,0.09523809523809523,0.8800904977375565,0.6129620954502142,0.000814,11,122,8,6,17,130,147,0.6470588235294118,0.06153846153846154,0.6470588235294118,0.9384615384615385,0.9047619047619048,"{""No-Buggy"": {""precision"": 0.953125, ""recall"": 0.9384615384615385, ""f1-score"": 0.9457364341085271, ""support"": 130.0}, ""Buggy"": {""precision"": 0.5789473684210527, ""recall"": 0.6470588235294118, ""f1-score"": 0.6111111111111112, ""support"": 17.0}, ""accuracy"": 0.9047619047619048, ""macro avg"": {""precision"": 0.7660361842105263, ""recall"": 0.7927601809954752, ""f1-score"": 0.7784237726098191, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.9098527568922306, ""recall"": 0.9047619047619048, ""f1-score"": 0.9070382675033839, ""support"": 147.0}}","[[122, 8], [6, 11]]","{""var_smoothing"": 0.0001}",2025-11-28T13:34:12.934366
jruby-1.1,csbboost,standard,decision_tree,Árbol de Decisión,0.5454545454545454,0.4444444444444444,0.7058823529411765,0.8639455782312925,0.1360544217687075,0.855656108597285,0.6231352122581855,0.004399,12,115,15,5,17,130,147,0.7058823529411765,0.11538461538461539,0.7058823529411765,0.8846153846153846,0.8639455782312925,"{""No-Buggy"": {""precision"": 0.9583333333333334, ""recall"": 0.8846153846153846, ""f1-score"": 0.92, ""support"": 130.0}, ""Buggy"": {""precision"": 0.4444444444444444, ""recall"": 0.7058823529411765, ""f1-score"": 0.5454545454545454, ""support"": 17.0}, ""accuracy"": 0.8639455782312925, ""macro avg"": {""precision"": 0.7013888888888888, ""recall"": 0.7952488687782806, ""f1-score"": 0.7327272727272727, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8989040060468632, ""recall"": 0.8639455782312925, ""f1-score"": 0.8766852195423624, ""support"": 147.0}}","[[115, 15], [5, 12]]","{""criterion"": ""gini"", ""max_depth"": 3, ""min_samples_leaf"": 8, ""min_samples_split"": 2}",2025-11-28T13:34:13.208641
jruby-1.1,csbboost,robust,svm,SVM,0.375,0.2553191489361702,0.7058823529411765,0.7278911564625851,0.272108843537415,0.7384615384615385,0.3308475459928722,0.007192,12,95,35,5,17,130,147,0.7058823529411765,0.2692307692307692,0.7058823529411765,0.7307692307692307,0.7278911564625851,"{""No-Buggy"": {""precision"": 0.95, ""recall"": 0.7307692307692307, ""f1-score"": 0.8260869565217391, ""support"": 130.0}, ""Buggy"": {""precision"": 0.2553191489361702, ""recall"": 0.7058823529411765, ""f1-score"": 0.375, ""support"": 17.0}, ""accuracy"": 0.7278911564625851, ""macro avg"": {""precision"": 0.602659574468085, ""recall"": 0.7183257918552036, ""f1-score"": 0.6005434782608696, ""support"": 147.0}, ""weighted avg"": {""precision"": 0.8696627587205095, ""recall"": 0.7278911564625851, ""f1-score"": 0.7739204377403136, ""support"": 147.0}}","[[95, 35], [5, 12]]","{""C"": 10, ""gamma"": 0.1, ""kernel"": ""rbf""}",2025-11-28T13:34:13.486911
